key_mlbam,full_name,name_no_accent,birth_date,pro_played_first,fg_link,bbref_register_link
606157,Aristides Aquino,Aristides Aquino,1994-04-22,2011,http://www.fangraphs.com/statss.aspx?playerid=15482,https://www.baseball-reference.com/register/player.fcgi?id=aquino000ari
673389,Ismael Aquino,Ismael Aquino,1998-09-02,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=aquino000ism
660615,Ricky Aracena,Ricky Aracena,1997-10-02,2015,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=aracen000ric
611458,Fumiya Araki,Fumiya Araki,1988-04-25,2011,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=araki-000fum
666018,Jonathan Aranda,Jonathan Aranda,1998-05-23,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=aranda000jon
674287,Frainger Aranguren,Frainger Aranguren,1997-03-17,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=arangu000fra
644364,Victor Arano,Victor Arano,1995-02-07,2013,http://www.fangraphs.com/statss.aspx?playerid=15915,https://www.baseball-reference.com/register/player.fcgi?id=arano-000vic
660620,Jonathan Arauz,Jonathan Arauz,1998-08-03,2015,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=arauz-000jon
502042,Chris Archer,Chris Archer,1988-09-26,2006,http://www.fangraphs.com/statss.aspx?playerid=6345,https://www.baseball-reference.com/register/player.fcgi?id=archer001chr
516472,Francisco Arcia,Francisco Arcia,1989-09-14,2007,http://www.fangraphs.com/statss.aspx?playerid=10286,https://www.baseball-reference.com/register/player.fcgi?id=arcia-001fra
606115,Orlando Arcia,Orlando Arcia,1994-08-04,2011,http://www.fangraphs.com/statss.aspx?playerid=13185,https://www.baseball-reference.com/register/player.fcgi?id=arcia-000orl
571448,Nolan Arenado,Nolan Arenado,1991-04-16,2009,http://www.fangraphs.com/statss.aspx?playerid=9777,https://www.baseball-reference.com/register/player.fcgi?id=arenad001nol
677690,Diosbel Arias,Diosbel Arias,1996-07-21,2013,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=arias-000dio
672356,Gabriel Arias,Gabriel Arias,2000-02-27,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=arias-002gab
670404,Skylar Arias,Skylar Arias,1997-06-30,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=arias-000sky
671142,Jaime Arias-Bautista,Jaime Arias-Bautista,1999-01-21,2021,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=arias-000jai
685503,Kohei Arihara,Kohei Arihara,1992-08-11,2015,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=arihar000koh
670860,Lazaro Armenteros,Lazaro Armenteros,1999-05-22,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=arment000laz
660494,Rogelio Armenteros,Rogelio Armenteros,1994-06-30,2011,http://www.fangraphs.com/statss.aspx?playerid=17679,https://www.baseball-reference.com/register/player.fcgi?id=arment000rog
678371,Ivan Armstrong,Ivan Armstrong,2000-07-27,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=armstr000iva
542888,Shawn Armstrong,Shawn Armstrong,1990-09-11,2011,http://www.fangraphs.com/statss.aspx?playerid=12857,https://www.baseball-reference.com/register/player.fcgi?id=armstr001sha
676281,Jecorrah Arnold,Jecorrah Arnold,1999-01-06,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=arnold000jec
671080,Jeremy Arocho,Jeremy Arocho,1998-10-06,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=arocho000jer
668227,Randy Arozarena,Randy Arozarena,1995-02-28,2013,http://www.fangraphs.com/statss.aspx?playerid=19290,https://www.baseball-reference.com/register/player.fcgi?id=arroza000ran
650333,Luis Arraez,Luis Arraez,1997-04-09,2014,http://www.fangraphs.com/statss.aspx?playerid=18568,https://www.baseball-reference.com/register/player.fcgi?id=arraez000lui
639238,Edgar Arredondo,Edgar Arredondo,1997-05-16,2013,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=arredo000edg
690475,Jacinto Arredondo,Jacinto Arredondo,1997-12-07,2021,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=arredo000jac
676506,Gio Arriera,Gio Arriera,1998-06-07,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=arrier000gio
453562,Jake Arrieta,Jake Arrieta,1986-03-06,2007,http://www.fangraphs.com/statss.aspx?playerid=4153,https://www.baseball-reference.com/register/player.fcgi?id=arriet001jak
624414,Christian Arroyo,Christian Arroyo,1995-05-30,2013,http://www.fangraphs.com/statss.aspx?playerid=16434,https://www.baseball-reference.com/register/player.fcgi?id=arroyo000chr
658788,Mailon Arroyo,Mailon Arroyo,1998-01-02,2015,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=arroyo000mai
686793,J. T. Arruda,J. T. Arruda,1997-10-20,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=arruda000jt-
640900,Rayder Ascanio,Rayder Ascanio,1996-03-17,2013,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=ascani000ray
676879,Aaron Ashby,Aaron Ashby,1998-05-24,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=ashby-001aar
677952,Braxton Ashcraft,Braxton Ashcraft,1999-10-05,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=ashcra000bra
668933,Graham Ashcraft,Graham Ashcraft,1998-02-11,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=ashcra000gra
687055,Zach Ashford,Zach Ashford,1997-02-09,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=ashfor001zac
665871,Javier Assad,Javier Assad,1997-07-30,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=assad-000jav
672555,Wilfred Astudillo,Wilfred Astudillo,2000-03-14,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=astudi003wil
553902,Willians Astudillo,Willians Astudillo,1991-10-14,2009,http://www.fangraphs.com/statss.aspx?playerid=15608,https://www.baseball-reference.com/register/player.fcgi?id=astudi001wil
641319,Carlos Asuaje,Carlos Asuaje,1991-11-02,2013,http://www.fangraphs.com/statss.aspx?playerid=15197,https://www.baseball-reference.com/register/player.fcgi?id=asuaje000car
682266,Brett Auerbach,Brett Auerbach,1998-08-27,2021,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=auerba000bre
592122,Tyler Austin,Tyler Austin,1991-09-06,2010,http://www.fangraphs.com/statss.aspx?playerid=11850,https://www.baseball-reference.com/register/player.fcgi?id=austin001chr
623214,Abiatal Avelino,Abiatal Avelino,1995-02-14,2012,http://www.fangraphs.com/statss.aspx?playerid=15496,https://www.baseball-reference.com/register/player.fcgi?id=avelin000abi
488671,Alex Avila,Alex Avila,1987-01-29,2008,http://www.fangraphs.com/statss.aspx?playerid=7476,https://www.baseball-reference.com/register/player.fcgi?id=avila-001ale
687014,Nick Avila,Nick Avila,1997-07-25,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=avila-002nic
658648,Pedro Avila,Pedro Avila,1997-01-14,2015,http://www.fangraphs.com/statss.aspx?playerid=18864,https://www.baseball-reference.com/register/player.fcgi?id=avila-003ped
501593,Luis Avilan,Luis Avilan,1989-07-19,2006,http://www.fangraphs.com/statss.aspx?playerid=2882,https://www.baseball-reference.com/register/player.fcgi?id=avilan001lui
641323,Luis Aviles,Luis Aviles,1995-03-16,2013,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=aviles002lui
687525,Bobby Ay,Bobby Ay,1997-05-28,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=ay----000bob
646243,Yoan Aybar,Yoan Aybar,1997-07-03,2014,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=aybar-000yoa
640492,Jose Azocar,Jose Azocar,1996-05-11,2013,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=azocar000jos
686586,Zak Baayoun,Zak Baayoun,1998-05-01,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=baayou000zak
663823,Troy Bacon,Troy Bacon,1996-09-26,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=bacon-000tro
621290,Dakota Bacus,Dakota Bacus,1991-04-02,2012,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=bacus-000dak
668731,Akil Baddoo,Akil Baddoo,1998-08-16,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=baddoo000aki
664056,Harrison Bader,Harrison Bader,1994-06-03,2015,http://www.fangraphs.com/statss.aspx?playerid=18030,https://www.baseball-reference.com/register/player.fcgi?id=bader-000har
678225,Ji-hwan Bae,Ji-hwan Bae,1999-07-26,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=bae---000ji-
595879,Javier Baez,Javier Baez,1992-12-01,2011,http://www.fangraphs.com/statss.aspx?playerid=12979,https://www.baseball-reference.com/register/player.fcgi?id=baez--000jav
642609,Joan Baez,Joan Baez,1994-12-26,2014,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=baez--002joa
676599,Jason Bahr,Jason Bahr,1995-02-15,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=bahr--000jas
686397,Benyamin Bailey,Benyamin Bailey,2001-09-18,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=bailey004ben
672275,Patrick Bailey,Patrick Bailey,1999-05-29,2021,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=bailey000pat
656206,Jeff Bain,Jeff Bain,1996-03-03,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=bain--000jef
694053,Max Bain,Max Bain,1997-09-25,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=bain--000max
641329,Bryan Baker,Bryan Baker,1994-12-02,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=baker-000bry
663609,Luken Baker,Luken Baker,1997-03-10,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=baker-002luk
593604,Alberto Baldonado,Alberto Baldonado,1993-02-01,2010,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=baldon001alb
650380,Roldani Baldwin,Roldani Baldwin,1996-03-16,2014,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=baldwi000rol
676901,Cam Balego,Cam Balego,1995-06-12,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=balego000cam
434605,Wladimir Balentien,Wladimir Balentien,1984-07-02,2003,http://www.fangraphs.com/statss.aspx?playerid=3131,https://www.baseball-reference.com/register/player.fcgi?id=balent001wla
668787,Bryce Ball,Bryce Ball,1998-07-08,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=ball--003bry
607455,Anthony Banda,Anthony Banda,1993-08-10,2012,http://www.fangraphs.com/statss.aspx?playerid=14706,https://www.baseball-reference.com/register/player.fcgi?id=banda-000ant
670186,Luke Bandy,Luke Bandy,1998-01-05,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=bandy-000luk
677943,Will Banfield,Will Banfield,1999-11-18,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=banfie000wil
641336,Nick Banks,Nick Banks,1994-11-18,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=banks-000nic
621383,Tanner Banks,Tanner Banks,1991-10-24,2014,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=banks-000tan
676625,Rylan Bannon,Rylan Bannon,1996-04-22,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=bannon000ryl
675915,David Banuelos,David Banuelos,1996-10-01,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=banuel000dav
544365,Manny Banuelos,Manny Banuelos,1991-03-13,2008,http://www.fangraphs.com/statss.aspx?playerid=5365,https://www.baseball-reference.com/register/player.fcgi?id=banuel001man
670056,Caleb Baragar,Caleb Baragar,1994-04-09,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=barage000cal
687037,Ed Baram,Ed Baram,1997-06-02,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=baram-000ed-
683145,Colin Barber,Colin Barber,2000-12-04,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=barber000col
687607,Edgar Barclay,Edgar Barclay,1998-05-25,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=barcla000edg
453268,Daniel Bard,Daniel Bard,1985-06-25,2007,http://www.fangraphs.com/statss.aspx?playerid=7115,https://www.baseball-reference.com/register/player.fcgi?id=bard--001dan
663452,Matthew Barefoot,Matthew Barefoot,1997-09-20,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=barefo000mat
680718,Addison Barger,Addison Barger,1999-11-12,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=barger000add
681897,Alec Barger,Alec Barger,1998-03-24,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=barger000ale
673316,Luke Barker,Luke Barker,1992-03-11,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=barker000luk
672357,Jordy Barley,Jordy Barley,1999-12-03,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=barley000jor
669618,Joe Barlow,Joe Barlow,1995-09-28,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=barlow000joe
605130,Scott Barlow,Scott Barlow,1992-12-18,2011,http://www.fangraphs.com/statss.aspx?playerid=14993,https://www.baseball-reference.com/register/player.fcgi?id=barlow000sco
663679,Trysten Barlow,Trysten Barlow,1996-12-31,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=barlow000try
605131,Austin Barnes,Austin Barnes,1989-12-28,2011,http://www.fangraphs.com/statss.aspx?playerid=12158,https://www.baseball-reference.com/register/player.fcgi?id=barnes000aus
656212,Charlie Barnes,Charlie Barnes,1995-10-01,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=barnes006cha
606930,Jacob Barnes,Jacob Barnes,1990-04-14,2011,http://www.fangraphs.com/statss.aspx?playerid=12323,https://www.baseball-reference.com/register/player.fcgi?id=barnes002jac
598264,Matt Barnes,Matt Barnes,1990-06-17,2012,http://www.fangraphs.com/statss.aspx?playerid=12863,https://www.baseball-reference.com/register/player.fcgi?id=barnes001mat
571466,Tucker Barnhart,Tucker Barnhart,1991-01-07,2009,http://www.fangraphs.com/statss.aspx?playerid=10200,https://www.baseball-reference.com/register/player.fcgi?id=barnha001tuc
607457,Kyle Barraclough,Kyle Barraclough,1990-05-23,2012,http://www.fangraphs.com/statss.aspx?playerid=13713,https://www.baseball-reference.com/register/player.fcgi?id=barrac000kyl
518435,Manny Barreda,Manny Barreda,1988-10-08,2007,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=barred001man
642456,Luis Barrera,Luis Barrera,1995-11-15,2013,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=barrer000lui
668663,Tres Barrera,Tres Barrera,1994-09-15,2016,http://www.fangraphs.com/statss.aspx?playerid=19977,https://www.baseball-reference.com/register/player.fcgi?id=barrer000tre
